subjects	S	condition	R	rt
8	left	cucumber	left	0.456951321428026
8	right	cucumber	right	0.467074541526659
8	left	cucumber	right	0.45451842442359
8	right	cucumber	right	0.41812111182225
8	right	cucumber	right	0.460118550611804
8	left	cucumber	left	1.63025899760158
8	left	cucumber	left	0.512202261735487
8	left	cucumber	right	0.874604056096263
8	left	cucumber	left	0.530185367759879
8	right	cucumber	right	0.701369648207903
8	left	cucumber	left	0.480562451002719
8	left	cucumber	right	0.576537648645313
8	right	cucumber	right	0.364096689809096
8	left	cucumber	left	0.38926828074233
8	right	cucumber	right	0.664275351050946
8	left	cucumber	left	0.429972802123436
8	right	cucumber	right	0.616014425931607
8	right	cucumber	right	0.444085593011325
8	left	cucumber	left	0.376844279538796
8	right	cucumber	right	0.377921276450726
8	left	cucumber	right	0.506723980950827
8	left	cucumber	left	0.860846459327243
8	right	cucumber	right	0.386027078946803
8	left	cucumber	right	0.581199374526932
8	right	cucumber	right	0.378421206877935
8	right	cucumber	right	0.367593420918575
8	left	cucumber	left	0.535785735108632
8	left	cucumber	left	0.511196454923154
8	left	cucumber	left	0.392928644945274
8	left	cucumber	left	0.64425112749983
8	left	cucumber	left	0.385785248904791
8	right	cucumber	left	0.452896745148097
8	right	cucumber	right	0.412003413898587
8	right	cucumber	left	0.49303347177669
8	left	cucumber	left	0.673908784866307
8	left	cucumber	left	0.359730100280415
8	left	cucumber	left	0.466940432691064
8	right	cucumber	left	0.494008903806602
8	left	cucumber	left	0.400072473273214
8	left	cucumber	left	0.900008628234586
8	right	cucumber	right	0.34908196096531
8	left	cucumber	left	0.501261425033886
8	left	cucumber	left	0.696455664177529
8	right	cucumber	right	0.455885111552308
8	right	cucumber	right	0.424397408074358
8	right	cucumber	left	0.506646192271788
8	left	cucumber	left	0.361852823040459
8	left	cucumber	left	0.329715505598707
8	right	cucumber	left	0.394486369849036
8	left	cucumber	left	0.326631626081163
8	left	cucumber	left	0.443254649293734
8	right	cucumber	right	0.763217029146901
8	right	cucumber	right	0.594910958502094
8	right	cucumber	right	0.49129651565463
8	left	cucumber	left	0.597454211866477
8	right	cucumber	left	0.472842890346526
8	left	cucumber	left	0.572940746256022
8	left	cucumber	left	0.441970021105873
8	left	cucumber	left	0.498648054182409
8	right	cucumber	right	0.475554648149247
8	right	cucumber	left	0.97515446458583
8	left	cucumber	left	0.448365298065024
8	left	cucumber	left	0.58876579955076
8	right	cucumber	right	0.505772571870888
8	left	cucumber	left	0.388460822964966
8	left	cucumber	left	0.766827765503174
8	right	cucumber	right	1.35442689193653
8	right	cucumber	right	0.308910354549422
8	right	cucumber	right	0.628126643391535
8	right	cucumber	right	1.03470528453714
8	left	cucumber	left	0.506035933947384
8	right	cucumber	left	0.83912227729701
8	right	cucumber	right	0.853707948243801
8	right	cucumber	right	0.682997718419112
8	left	cucumber	left	0.409947469518022
8	right	cucumber	right	0.409108809128236
8	right	cucumber	left	0.46502521491335
8	right	cucumber	right	0.47062271684088
8	left	cucumber	right	0.764936504731371
8	right	cucumber	right	0.718632761147706
8	right	cucumber	left	0.724213586348781
8	left	cucumber	left	0.610063306686027
8	left	cucumber	left	0.689648505901173
8	right	cucumber	right	0.437607371612038
8	left	cucumber	left	0.434359534218728
8	right	cucumber	left	0.525636083606746
8	left	cucumber	left	0.528335567742497
8	left	cucumber	left	0.916918639505849
8	left	cucumber	left	0.674654771689887
8	left	cucumber	left	0.42576105540487
8	right	cucumber	left	0.386677677482002
8	right	cucumber	right	0.317120067139505
8	left	cucumber	left	0.488607636389585
8	left	cucumber	right	0.531318223733114
8	right	cucumber	right	1.03002471806122
8	right	cucumber	right	0.379843929853399
8	right	cucumber	left	0.9652725989843
8	right	cucumber	right	0.469080530951632
8	right	cucumber	right	0.488260831323048
8	right	cucumber	left	0.428720480793484
8	right	cucumber	right	0.313884784363439
8	left	cucumber	right	0.641519525705181
8	left	cucumber	left	0.344172383182164
8	left	cucumber	right	1.00162091154171
8	right	cucumber	left	0.552377487103808
8	right	cucumber	right	0.590771261202257
8	left	cucumber	left	0.64164560519092
8	right	cucumber	right	0.54202589026806
8	right	cucumber	right	0.41491421588122
8	left	cucumber	left	1.37171774467134
8	left	cucumber	left	0.741514812730346
8	left	cucumber	left	0.635756460355488
8	right	cucumber	left	0.679648143254368
8	right	cucumber	right	0.703904979311316
8	left	cucumber	left	0.354767236901752
8	left	cucumber	right	1.47386873837607
8	right	cucumber	right	0.311375760459271
8	right	cucumber	left	1.01887477367979
8	right	cucumber	right	0.751904522317629
8	right	cucumber	right	0.428391901409869
8	left	cucumber	right	0.324441162570903
8	left	cucumber	left	0.425055594018776
8	right	cucumber	right	0.526409458181931
8	left	cucumber	right	0.35520611566514
8	left	cucumber	left	0.636943315533655
8	right	cucumber	right	0.329838312456749
8	right	cucumber	right	0.495157844423988
8	right	cucumber	right	0.350557821851418
8	left	cucumber	left	0.381886384541228
8	right	cucumber	right	0.365607952488287
8	left	cucumber	left	0.814606216548248
8	right	cucumber	right	0.48248413890334
8	left	cucumber	left	0.473479031410373
8	right	cucumber	right	0.404184844197544
8	left	cucumber	left	0.311996439073241
8	right	cucumber	right	0.83068555277647
8	left	cucumber	left	0.455394747358205
8	right	cucumber	right	0.360800864490308
8	left	cucumber	left	0.497506849385101
8	left	cucumber	left	1.21727078798786
8	left	cucumber	left	0.583797039041366
8	right	cucumber	right	0.451589499865587
8	left	cucumber	right	0.310731809751999
8	right	cucumber	right	0.406298664072049
8	right	cucumber	right	0.408035775785773
8	left	cucumber	left	0.494190665959513
8	left	cucumber	left	0.364695043399688
8	right	cucumber	right	0.335617023410214
8	right	cucumber	right	0.408962558027173
8	left	cucumber	left	0.360123625818009
8	left	cucumber	left	0.441014194703778
8	left	cucumber	right	0.44469253799229
8	right	cucumber	left	0.758536045920458
8	right	cucumber	left	0.582555602885404
8	right	cucumber	left	0.322193211299991
8	left	cucumber	right	0.717074868406116
8	right	cucumber	right	0.557298163080798
8	left	cucumber	right	0.595974096425574
8	left	cucumber	left	0.832619646070101
8	right	cucumber	right	0.704626796419218
8	left	cucumber	right	0.632667428472016
8	right	cucumber	right	0.453310994433658
8	left	cucumber	left	0.463042022755778
8	right	cucumber	right	0.582564059740278
8	right	cucumber	left	0.570986318241589
8	left	cucumber	left	1.0685077057773
8	left	cucumber	right	0.906419004210002
8	left	cucumber	left	0.547627577410525
8	left	cucumber	left	0.37632778104558
8	left	cucumber	right	0.609369677247859
8	left	cucumber	left	0.763116283007172
8	right	cucumber	right	0.700998866238965
8	left	cucumber	left	0.338879073844988
8	left	cucumber	left	0.438787639352633
8	right	cucumber	left	0.514050120909687
8	right	cucumber	right	0.365067095029522
8	right	cucumber	right	0.500989066533289
8	left	cucumber	left	0.454417480200707
8	right	cucumber	right	0.526399756642559
8	right	cucumber	right	0.53025364144601
8	left	cucumber	left	0.504825226597265
8	right	cucumber	right	0.709053449305985
8	right	cucumber	right	0.335658902511361
8	left	cucumber	right	0.443619193498536
8	right	cucumber	left	0.526605691043718
8	left	cucumber	left	0.441348769390778
8	right	cucumber	left	0.70586743647905
8	right	cucumber	left	0.363816807468515
8	right	cucumber	left	0.677255529663495
8	right	cucumber	right	0.41757776443488
8	left	cucumber	left	0.445493285829772
8	right	cucumber	right	0.408488465460179
8	right	cucumber	right	0.66009670194548
8	left	cucumber	right	1.0217040172663
8	right	cucumber	right	1.01335057206484
8	left	cucumber	left	0.508407473503384
8	left	cucumber	left	0.374517340922086
8	right	cucumber	left	0.31569703416225
8	right	cucumber	left	0.874018916610672
8	left	cucumber	left	0.341925831581455
8	left	cucumber	left	0.425425359429916
8	right	cucumber	right	0.421504536757843
8	left	cucumber	left	0.513627919712301
8	right	cucumber	right	0.364425854292643
8	left	cucumber	left	0.342841844420188
8	right	cucumber	right	0.931152311318981
8	right	cucumber	right	0.712062764599159
8	left	cucumber	left	0.34701142234124
8	left	cucumber	left	0.963649927494082
8	right	cucumber	right	0.736285811669894
8	right	cucumber	right	0.406294003061606
9	right	sugar	right	0.573933461285787
9	right	sugar	left	0.696457074545654
9	left	sugar	left	1.4148422080483
9	left	sugar	left	1.26981263038101
9	left	sugar	right	0.37867235469923
9	left	sugar	right	0.577119556075197
9	right	sugar	right	0.426242604420459
9	left	sugar	left	1.35089033969789
9	right	sugar	right	0.538051974188098
9	right	sugar	left	1.04433540561368
9	left	sugar	left	1.1724327054226
9	right	sugar	right	0.422224920985032
9	right	sugar	left	0.451230859493903
9	left	sugar	right	0.361013794484739
9	right	sugar	right	0.413134358231937
9	right	sugar	left	0.380615032803793
9	left	sugar	right	0.720850526027929
9	left	sugar	right	1.61914589040167
9	left	sugar	left	0.542518218550281
9	right	sugar	left	0.634521406543918
9	left	sugar	left	0.58012790190016
9	left	sugar	right	0.397354625459514
9	right	sugar	right	0.349973106622733
9	left	sugar	left	0.959248298576451
9	left	sugar	left	0.401196916765641
9	right	sugar	right	1.68232593385421
9	left	sugar	right	1.11741477771739
9	left	sugar	right	0.610076635315349
9	left	sugar	left	0.468542644511952
9	right	sugar	right	0.738887653550685
9	left	sugar	left	0.597294844096458
9	right	sugar	right	0.397213456376684
9	left	sugar	right	0.560660079046288
9	left	sugar	left	0.41331544787435
9	left	sugar	left	0.35183371911071
9	right	sugar	left	0.439302918087887
9	left	sugar	right	0.771197424257507
9	right	sugar	right	0.37348179614159
9	left	sugar	left	1.24950722166535
9	left	sugar	right	0.880018661632049
9	right	sugar	right	0.452294627680637
9	left	sugar	right	0.451891763752487
9	right	sugar	right	0.443758517528671
9	left	sugar	left	0.726069558903911
9	left	sugar	left	0.721314466893853
9	left	sugar	left	0.894512045084728
9	left	sugar	left	0.407333347670248
9	left	sugar	left	1.20173207705299
9	left	sugar	left	0.690758863155918
9	right	sugar	right	1.40158838011887
9	right	sugar	left	0.827299466037349
9	right	sugar	left	0.53758210444626
9	left	sugar	right	0.410760086657951
9	right	sugar	right	0.572483598120723
9	left	sugar	left	0.751016454657646
9	right	sugar	left	0.753816300589393
9	right	sugar	right	0.845241552319141
9	right	sugar	right	0.796359396085922
9	right	sugar	left	1.00431211924669
9	left	sugar	right	0.629478776727455
9	right	sugar	right	1.08338420348912
9	right	sugar	right	0.460202661706028
9	right	sugar	right	0.466463901663075
9	left	sugar	left	1.53224955337567
9	left	sugar	left	0.556459310133204
9	left	sugar	left	0.314120553296936
9	left	sugar	left	0.474648694820546
9	right	sugar	left	0.339889978750052
9	right	sugar	right	0.362869918218057
9	right	sugar	right	0.31537642213848
9	right	sugar	right	0.343921581632729
9	left	sugar	right	0.487465319663019
9	left	sugar	right	0.332027036935121
9	right	sugar	right	0.352650318937147
9	right	sugar	left	0.554222635803984
9	left	sugar	right	0.425332024974685
9	right	sugar	left	0.562322145682814
9	right	sugar	right	1.33276450579051
9	left	sugar	right	0.7016754846074
9	right	sugar	left	0.397276969638273
9	right	sugar	right	0.547836640092743
9	left	sugar	right	0.706310541858327
9	right	sugar	right	0.423262515133146
9	right	sugar	left	0.923357459463442
9	right	sugar	left	0.441764773402911
9	right	sugar	left	0.486023918240405
9	right	sugar	left	1.36920308200227
9	right	sugar	right	0.638369848343243
9	right	sugar	left	0.761043654936411
9	left	sugar	right	1.36523345608911
9	left	sugar	left	0.438195823353386
9	left	sugar	left	0.702610688233758
9	left	sugar	left	0.596386473164195
9	left	sugar	left	0.85827947732459
9	right	sugar	right	0.69413233254833
9	right	sugar	right	0.50080552761682
9	right	sugar	right	0.470769988374332
9	left	sugar	right	0.759026793834828
9	right	sugar	left	0.528109468011445
9	right	sugar	right	1.53542628186815
9	left	sugar	left	0.390961924913081
9	left	sugar	left	0.583790224976501
9	right	sugar	right	0.366492288696972
9	left	sugar	left	0.960881095198875
9	left	sugar	left	0.570101024897396
9	left	sugar	left	0.532158168261107
9	right	sugar	left	1.24227785072517
9	right	sugar	right	0.673378439588626
9	right	sugar	right	0.40421029508659
9	right	sugar	right	0.313628209934442
9	left	sugar	right	0.468474136744689
9	left	sugar	left	0.352193610170114
9	left	sugar	left	0.525303775766979
9	left	sugar	right	0.794220959615382
9	right	sugar	left	0.545166973541147
9	right	sugar	right	2.13771822931873
9	right	sugar	right	1.05728042689263
9	left	sugar	left	1.24062149207304
9	right	sugar	right	0.65584953063094
9	left	sugar	left	0.345160722487586
9	left	sugar	right	0.475475665790556
9	right	sugar	right	0.776416532860177
9	right	sugar	right	0.755180282110756
9	right	sugar	right	0.980430577907582
9	right	sugar	right	0.741991281972484
9	left	sugar	left	0.577271671687253
9	left	sugar	left	0.613291500334835
9	right	sugar	right	0.86458028945743
9	right	sugar	right	0.433400149630569
9	left	sugar	right	0.726046622512271
9	left	sugar	right	0.703173334757654
9	right	sugar	right	0.363939723906902
9	right	sugar	left	0.481560810496073
9	left	sugar	left	0.908258969200588
9	left	sugar	left	0.456563674572232
9	right	sugar	right	1.2681544051339
9	left	sugar	left	0.446178655948371
9	left	sugar	right	0.936037849579005
9	left	sugar	left	0.701350686872974
9	left	sugar	left	0.566996675709043
9	right	sugar	right	0.350367406656371
9	right	sugar	left	1.07532959813538
9	left	sugar	left	1.14838886136111
9	left	sugar	left	0.352748148430539
9	right	sugar	left	0.456188129342317
9	left	sugar	left	0.375170886756807
9	right	sugar	right	0.540062371918682
9	left	sugar	right	1.17490389643508
9	left	sugar	right	0.550527745077794
9	left	sugar	right	0.438830913235607
9	right	sugar	right	0.79199362578975
9	left	sugar	right	1.56324917364847
9	right	sugar	right	0.938952768265257
9	left	sugar	left	0.332289351031121
9	left	sugar	right	0.444198360716726
9	left	sugar	left	0.433153664330571
9	left	sugar	left	0.37686664114799
9	left	sugar	left	0.354769900209107
9	left	sugar	left	0.478878097309882
9	left	sugar	left	1.45584124618462
9	left	sugar	right	0.39522395367895
9	right	sugar	right	0.619033085132476
9	right	sugar	right	0.379087014916172
9	left	sugar	left	0.434832184200521
9	right	sugar	right	0.303631759328197
9	right	sugar	left	1.03772860841605
9	right	sugar	right	0.325243945146567
9	left	sugar	left	1.05099943084747
9	right	sugar	right	1.02705236000179
9	right	sugar	right	0.370404808415915
9	left	sugar	left	0.654855846428621
9	left	sugar	left	0.390528467723963
9	left	sugar	left	0.388452046489953
9	left	sugar	left	1.1295925970045
9	left	sugar	right	0.664098521965082
9	right	sugar	left	0.724573042459251
9	left	sugar	left	0.460763792315979
9	left	sugar	left	0.550968120099837
9	left	sugar	left	0.463142261747408
9	right	sugar	right	0.34120759167387
9	right	sugar	right	2.01309661263873
9	right	sugar	left	0.768012590521945
9	left	sugar	right	0.974848753820451
9	left	sugar	left	1.76408454080597
9	right	sugar	right	1.07731464839577
9	right	sugar	right	0.926475961081564
9	right	sugar	right	0.572843581603622
9	right	sugar	right	0.317497655736637
9	left	sugar	right	0.890752929717366
9	right	sugar	left	0.396057377272177
9	left	sugar	left	0.584972173489878
9	right	sugar	right	0.450327004654078
9	left	sugar	left	0.727006317138836
9	right	sugar	right	0.475305483062873
9	right	sugar	right	0.532148557420193
9	right	sugar	right	0.954716613864312
9	left	sugar	right	0.493924036951293
9	right	sugar	left	0.55544601404541
9	right	sugar	right	0.6832492074051
9	right	sugar	right	0.73912073925145
9	left	sugar	left	0.7013632786277
9	right	sugar	left	0.5915651878778
9	right	sugar	left	0.777728320994988
9	right	sugar	right	0.82539874556163
9	left	sugar	right	0.479586175500442
9	right	sugar	right	0.320254369646864
9	left	sugar	left	1.14621207181819
9	left	sugar	left	0.353030768515912
9	left	sugar	left	0.488100078528876
9	left	sugar	left	0.83547907208768
